Target,Sample,Cq
PP2A1,I.Unif.16.4th,31.9798977
PP2A1,I.Unif.16.4th,32.11559817
TBL6,I.Unif.16.4th,NaN
TBL6,I.Unif.16.4th,35.34103367
TBL6,I.Unif.16.4th,36.75402869
UBQ7,I.Unif.16.4th,34.59112629
UBQ7,I.Unif.16.4th,34.17685363
UBQ14,I.Unif.16.4th,28.99592641
UBQ14,I.Unif.16.4th,29.24424736
UBQ14,I.Unif.16.4th,29.16976564
HYD1,I.Unif.16.4th,32.60887191
HYD1,I.Unif.16.4th,32.31685848
HYD1,I.Unif.16.4th,32.4744659
ACT7,I.Unif.17.2nd,21.75114671
ACT7,I.Unif.17.2nd,21.21686894
ACT7,I.Unif.17.2nd,21.1907983
TMN5,I.Unif.17.2nd,30.23017526
TMN5,I.Unif.17.2nd,30.89234289
TMN5,I.Unif.17.2nd,30.7435163
PP2A1,I.Unif.17.2nd,27.21081673
PP2A1,I.Unif.17.2nd,27.28316101
PP2A1,I.Unif.17.2nd,27.28378265
TBL6,I.Unif.17.2nd,31.01716077
TBL6,I.Unif.17.2nd,31.06168168
TBL6,I.Unif.17.2nd,30.5655182
UBQ7,I.Unif.17.2nd,23.5773643
UBQ7,I.Unif.17.2nd,23.44077756
UBQ7,I.Unif.17.2nd,23.12309791
UBQ14,I.Unif.17.2nd,27.49397679
UBQ14,I.Unif.17.2nd,27.31728943
UBQ14,I.Unif.17.2nd,27.5687407
HYD1,I.Unif.17.2nd,27.73051155
HYD1,I.Unif.17.2nd,27.37417896
HYD1,I.Unif.17.2nd,27.52127534
UBQ7,I.Unif.17.2nd,22.03262181
UBQ7,I.Unif.17.2nd,21.9074963
UBQ7,I.Unif.17.2nd,21.92676201
UBQ14,I.Unif.17.2nd,26.66191312
UBQ14,I.Unif.17.2nd,26.49159773
UBQ14,I.Unif.17.2nd,26.74893896
HYD1,I.Unif.17.2nd,26.97268678
HYD1,I.Unif.17.2nd,26.65041978
HYD1,I.Unif.17.2nd,26.23827365
ACT7,I.Unif.17.4th,21.01498037
ACT7,I.Unif.17.4th,20.57952306
ACT7,I.Unif.17.4th,20.49800348
TMN5,I.Unif.17.4th,29.05802152
TMN5,I.Unif.17.4th,28.92351708
TMN5,I.Unif.17.4th,29.15053996
PP2A1,I.Unif.17.4th,26.66030358
PP2A1,I.Unif.17.4th,26.16122902
PP2A1,I.Unif.17.4th,26.12946086
TBL6,I.Unif.17.4th,NaN
TBL6,I.Unif.17.4th,NaN
TBL6,I.Unif.17.4th,NaN
ACT7,I.Unif.18.2nd,20.40066452
ACT7,I.Unif.18.2nd,20.50594889
ACT7,I.Unif.18.2nd,20.65706893
TMN5,I.Unif.18.2nd,29.48881799
TMN5,I.Unif.18.2nd,29.28817559
TMN5,I.Unif.18.2nd,29.92312529
PP2A1,I.Unif.18.2nd,26.68973027
PP2A1,I.Unif.18.2nd,26.93345424
PP2A1,I.Unif.18.2nd,26.34297155
TBL6,I.Unif.18.2nd,28.68622367
TBL6,I.Unif.18.2nd,28.69812322
TBL6,I.Unif.18.2nd,28.95380079
UBQ7,I.Unif.18.2nd,26.06002459
UBQ7,I.Unif.18.2nd,25.86323147
UBQ7,I.Unif.18.2nd,25.94418715
UBQ14,I.Unif.18.2nd,21.60705825
UBQ14,I.Unif.18.2nd,21.74664245
UBQ14,I.Unif.18.2nd,21.6986146
HYD1,I.Unif.18.2nd,26.57747069
HYD1,I.Unif.18.2nd,26.75788296
HYD1,I.Unif.18.2nd,26.37403365
ACT7,I.Unif.18.4th,22.60530579
ACT7,I.Unif.18.4th,22.52359025
ACT7,I.Unif.18.4th,22.54445698
TMN5,I.Unif.18.4th,31.28176453
TMN5,I.Unif.18.4th,31.65544175
TMN5,I.Unif.18.4th,32.29198444
PP2A1,I.Unif.18.4th,28.20834384
PP2A1,I.Unif.18.4th,28.19244436
PP2A1,I.Unif.18.4th,28.01646089
TBL6,I.Unif.18.4th,30.38103278
TBL6,I.Unif.18.4th,30.44963794
TBL6,I.Unif.18.4th,31.08239989
UBQ7,I.Unif.18.4th,21.8500248
UBQ7,I.Unif.18.4th,21.9830275
UBQ7,I.Unif.18.4th,21.54301588
UBQ14,I.Unif.18.4th,27.39688837
UBQ14,I.Unif.18.4th,27.56329378
UBQ14,I.Unif.18.4th,27.73248816
HYD1,I.Unif.18.4th,29.41070116
HYD1,I.Unif.18.4th,29.0134919
HYD1,I.Unif.18.4th,29.13694927
ACT7,I.Unif.19.2nd,21.02675598
ACT7,I.Unif.19.2nd,20.80513363
ACT7,I.Unif.19.2nd,20.58269443
TMN5,I.Unif.19.2nd,30.0804163
TMN5,I.Unif.19.2nd,30.7474004
TMN5,I.Unif.19.2nd,31.00386821
PP2A1,I.Unif.19.2nd,27.11468948
PP2A1,I.Unif.19.2nd,26.67647709
PP2A1,I.Unif.19.2nd,27.1082377
TBL6,I.Unif.19.2nd,NaN
TBL6,I.Unif.19.2nd,NaN
TBL6,I.Unif.19.2nd,NaN
UBQ7,I.Unif.19.2nd,21.20863356
UBQ7,I.Unif.19.2nd,20.9703582
UBQ7,I.Unif.19.2nd,20.85562081
UBQ14,I.Unif.19.2nd,26.67370742
UBQ14,I.Unif.19.2nd,27.09612733
UBQ14,I.Unif.19.2nd,26.84149685
HYD1,I.Unif.19.2nd,28.64874087
HYD1,I.Unif.19.2nd,28.74075112
HYD1,I.Unif.19.2nd,28.68352405
ACT7,I.Unif.2.2nd,21.95588152
ACT7,I.Unif.2.2nd,22.10511152
ACT7,I.Unif.2.2nd,21.27415242
TMN5,I.Unif.2.2nd,31.78190087
TMN5,I.Unif.2.2nd,30.84054631
TMN5,I.Unif.2.2nd,30.34216792
PP2A1,I.Unif.2.2nd,27.18399115
PP2A1,I.Unif.2.2nd,26.92274831
PP2A1,I.Unif.2.2nd,27.10179281
TBL6,I.Unif.2.2nd,29.52431665
TBL6,I.Unif.2.2nd,29.49618812
TBL6,I.Unif.2.2nd,30.03389227
UBQ7,I.Unif.2.2nd,20.88353481
UBQ7,I.Unif.2.2nd,21.98073897
UBQ7,I.Unif.2.2nd,22.71366872
UBQ14,I.Unif.2.2nd,26.53448774
UBQ14,I.Unif.2.2nd,27.70330591
UBQ14,I.Unif.2.2nd,27.3191656
HYD1,I.Unif.2.2nd,28.83552129
HYD1,I.Unif.2.2nd,28.5650318
HYD1,I.Unif.2.2nd,28.57413447
ACT7,I.Unif.2.4th,21.0449202
ACT7,I.Unif.2.4th,20.92706033
ACT7,I.Unif.2.4th,21.41248565
TMN5,I.Unif.2.4th,29.76779511
TMN5,I.Unif.2.4th,29.59286396
TMN5,I.Unif.2.4th,29.73258474
PP2A1,I.Unif.2.4th,27.02528163
PP2A1,I.Unif.2.4th,27.0422708
PP2A1,I.Unif.2.4th,26.68132583
TBL6,I.Unif.2.4th,30.12179265
TBL6,I.Unif.2.4th,29.86820773
TBL6,I.Unif.2.4th,30.61293764
UBQ7,I.Unif.2.4th,21.18391105
UBQ7,I.Unif.2.4th,21.41760566
UBQ7,I.Unif.2.4th,21.41172279
UBQ14,I.Unif.2.4th,26.88560679
UBQ14,I.Unif.2.4th,27.17431952
UBQ14,I.Unif.2.4th,27.12672932
HYD1,I.Unif.2.4th,27.36131296
HYD1,I.Unif.2.4th,27.20227456
HYD1,I.Unif.2.4th,27.09369317
ACT7,I.Unif.20.2nd,21.41208445
ACT7,I.Unif.20.2nd,21.48328437
ACT7,I.Unif.20.2nd,21.51490181
TMN5,I.Unif.20.2nd,29.43371037
TMN5,I.Unif.20.2nd,30.0909379
TMN5,I.Unif.20.2nd,30.07556438
PP2A1,I.Unif.20.2nd,26.46867233
PP2A1,I.Unif.20.2nd,27.07777862
PP2A1,I.Unif.20.2nd,26.90978146
TBL6,I.Unif.20.2nd,NaN
TBL6,I.Unif.20.2nd,NaN
TBL6,I.Unif.20.2nd,NaN
UBQ7,I.Unif.20.2nd,21.25082319
UBQ7,I.Unif.20.2nd,21.35526481
UBQ7,I.Unif.20.2nd,21.56044725
UBQ14,I.Unif.20.2nd,27.03473957
UBQ14,I.Unif.20.2nd,27.10425571
UBQ14,I.Unif.20.2nd,26.97239746
HYD1,I.Unif.20.2nd,27.33159363
HYD1,I.Unif.20.2nd,27.37513722
HYD1,I.Unif.20.2nd,27.54861594
ACT7,I.Unif.20.4th,30.71706627
ACT7,I.Unif.20.4th,31.13943608
ACT7,I.Unif.20.4th,31.60134777
TMN5,I.Unif.20.4th,35.18205324
TMN5,I.Unif.20.4th,34.62925413
TMN5,I.Unif.20.4th,34.77003613
PP2A1,I.Unif.20.4th,33.41994052
PP2A1,I.Unif.20.4th,35.27186764
PP2A1,I.Unif.20.4th,34.89748917
TBL6,I.Unif.20.4th,NaN
TBL6,I.Unif.20.4th,NaN
TBL6,I.Unif.20.4th,NaN
UBQ7,I.Unif.20.4th,29.8219619
UBQ7,I.Unif.20.4th,30.36946036
UBQ7,I.Unif.20.4th,30.6191826
UBQ14,I.Unif.20.4th,NaN
UBQ14,I.Unif.20.4th,37.24512643
UBQ14,I.Unif.20.4th,35.2874384
HYD1,I.Unif.20.4th,32.03543539
HYD1,I.Unif.20.4th,32.6593819
HYD1,I.Unif.20.4th,32.11823695
ACT7,I.Unif.21.4th,23.58986091
ACT7,I.Unif.21.4th,23.33108225
ACT7,I.Unif.21.4th,23.22345504
TMN5,I.Unif.21.4th,32.69448213
TMN5,I.Unif.21.4th,32.67797391
TMN5,I.Unif.21.4th,32.60981522
PP2A1,I.Unif.21.4th,31.45624133
PP2A1,I.Unif.21.4th,30.83378626
PP2A1,I.Unif.21.4th,30.42614807
TBL6,I.Unif.21.4th,34.39588043
TBL6,I.Unif.21.4th,34.68929146
TBL6,I.Unif.21.4th,33.66870702
UBQ7,I.Unif.21.4th,30.81351109
UBQ7,I.Unif.21.4th,31.03283699
UBQ7,I.Unif.21.4th,31.26169137
UBQ14,I.Unif.21.4th,25.66553533
UBQ14,I.Unif.21.4th,25.90571779
UBQ14,I.Unif.21.4th,25.85008626
HYD1,I.Unif.21.4th,30.83890644
HYD1,I.Unif.21.4th,30.60486294
HYD1,I.Unif.21.4th,30.63576069
ACT7,I.Unif.23.2nd,22.99892871
ACT7,I.Unif.23.2nd,22.48915136
ACT7,I.Unif.23.2nd,22.38571631
TMN5,I.Unif.23.2nd,31.47777753
TMN5,I.Unif.23.2nd,32.1379409
TMN5,I.Unif.23.2nd,32.1794522
PP2A1,I.Unif.23.2nd,28.50150047
PP2A1,I.Unif.23.2nd,28.58952098
PP2A1,I.Unif.23.2nd,28.27994415
TBL6,I.Unif.23.2nd,31.86751892
TBL6,I.Unif.23.2nd,31.08983281
TBL6,I.Unif.23.2nd,NaN
UBQ7,I.Unif.23.2nd,28.35552266
UBQ7,I.Unif.23.2nd,28.0893807
UBQ7,I.Unif.23.2nd,28.09673563
UBQ14,I.Unif.23.2nd,22.83138424
UBQ14,I.Unif.23.2nd,22.52752912
UBQ14,I.Unif.23.2nd,22.45436635
HYD1,I.Unif.23.2nd,28.83562321
HYD1,I.Unif.23.2nd,28.57995506
HYD1,I.Unif.23.2nd,28.89958448
ACT7,I.Unif.24.2nd,23.98265693
ACT7,I.Unif.24.2nd,23.75168782
ACT7,I.Unif.24.2nd,23.62977735
TMN5,I.Unif.24.2nd,33.12741594
TMN5,I.Unif.24.2nd,33.28129032
TMN5,I.Unif.24.2nd,33.37625286
PP2A1,I.Unif.24.2nd,30.34706745
PP2A1,I.Unif.24.2nd,30.16705191
PP2A1,I.Unif.24.2nd,30.36954942
TBL6,I.Unif.24.2nd,NaN
TBL6,I.Unif.24.2nd,NaN
TBL6,I.Unif.24.2nd,NaN
UBQ7,I.Unif.24.2nd,24.56676799
UBQ7,I.Unif.24.2nd,24.75728172
UBQ7,I.Unif.24.2nd,24.86304389
UBQ14,I.Unif.24.2nd,29.18650608
UBQ14,I.Unif.24.2nd,29.15004445
UBQ14,I.Unif.24.2nd,29.19251189
HYD1,I.Unif.24.2nd,30.17801304
HYD1,I.Unif.24.2nd,29.90299966
HYD1,I.Unif.24.2nd,30.44171026
ACT7,I.Unif.24.4th,21.24225567
ACT7,I.Unif.24.4th,21.38627965
ACT7,I.Unif.24.4th,21.21788679
TMN5,I.Unif.24.4th,29.78144904
TMN5,I.Unif.24.4th,30.22511017
TMN5,I.Unif.24.4th,30.48531835
PP2A1,I.Unif.24.4th,27.31429297
PP2A1,I.Unif.24.4th,27.6402598
PP2A1,I.Unif.24.4th,27.79818122
TBL6,I.Unif.24.4th,29.57678636
TBL6,I.Unif.24.4th,29.67008005
TBL6,I.Unif.24.4th,30.03466347
UBQ7,I.Unif.24.4th,27.05869818
UBQ7,I.Unif.24.4th,26.59333996
UBQ7,I.Unif.24.4th,26.636127
UBQ14,I.Unif.24.4th,22.92813796
UBQ14,I.Unif.24.4th,22.91346513
UBQ14,I.Unif.24.4th,22.89230217
HYD1,I.Unif.24.4th,26.3558729
HYD1,I.Unif.24.4th,26.38464054
HYD1,I.Unif.24.4th,26.52831931
ACT7,I.Unif.3.2nd,21.09777918
ACT7,I.Unif.3.2nd,20.36916754
ACT7,I.Unif.3.2nd,20.20233239
TMN5,I.Unif.3.2nd,30.20787875
TMN5,I.Unif.3.2nd,30.40798771
TMN5,I.Unif.3.2nd,30.66347949
PP2A1,I.Unif.3.2nd,27.07830622
PP2A1,I.Unif.3.2nd,27.36121805
PP2A1,I.Unif.3.2nd,27.4901179
TBL6,I.Unif.3.2nd,30.54042178
TBL6,I.Unif.3.2nd,30.66027767
TBL6,I.Unif.3.2nd,30.27226564
UBQ7,I.Unif.3.2nd,22.20941857
UBQ7,I.Unif.3.2nd,21.74608194
UBQ7,I.Unif.3.2nd,22.00036502
UBQ14,I.Unif.3.2nd,26.33523303
UBQ14,I.Unif.3.2nd,26.23533258
UBQ14,I.Unif.3.2nd,26.23890968
HYD1,I.Unif.3.2nd,27.73958106
HYD1,I.Unif.3.2nd,28.03763475
HYD1,I.Unif.3.2nd,28.3454773
ACT7,I.Unif.3.4th,19.68890459
ACT7,I.Unif.3.4th,19.57313238
ACT7,I.Unif.3.4th,19.98668605
TMN5,I.Unif.3.4th,29.09590452
TMN5,I.Unif.3.4th,28.52088812
TMN5,I.Unif.3.4th,28.69370343
PP2A1,I.Unif.3.4th,25.39213224
PP2A1,I.Unif.3.4th,25.9959718
PP2A1,I.Unif.3.4th,25.87954693
TBL6,I.Unif.3.4th,30.33404056
TBL6,I.Unif.3.4th,30.08018056
TBL6,I.Unif.3.4th,29.79196729
UBQ7,I.Unif.3.4th,20.83767163
UBQ7,I.Unif.3.4th,21.87558334
UBQ7,I.Unif.3.4th,NaN
UBQ14,I.Unif.3.4th,25.3978139
UBQ14,I.Unif.3.4th,25.42663339
UBQ14,I.Unif.3.4th,25.32835545
HYD1,I.Unif.3.4th,26.44217881
HYD1,I.Unif.3.4th,26.44273528
HYD1,I.Unif.3.4th,26.48223034
ACT7,I.Unif.5.2nd,23.33148558
ACT7,I.Unif.5.2nd,22.59052031
ACT7,I.Unif.5.2nd,22.50479232
TMN5,I.Unif.5.2nd,30.63707022
TMN5,I.Unif.5.2nd,31.68046302
TMN5,I.Unif.5.2nd,31.05789137
PP2A1,I.Unif.5.2nd,28.1441817
PP2A1,I.Unif.5.2nd,28.55921531
PP2A1,I.Unif.5.2nd,28.18677516
TBL6,I.Unif.5.2nd,31.97280374
TBL6,I.Unif.5.2nd,32.60588389
TBL6,I.Unif.5.2nd,31.63041431
UBQ7,I.Unif.5.2nd,24.40168368
UBQ7,I.Unif.5.2nd,23.90619248
UBQ7,I.Unif.5.2nd,24.39153246
UBQ14,I.Unif.5.2nd,27.98336332
UBQ14,I.Unif.5.2nd,28.29241972
UBQ14,I.Unif.5.2nd,28.19342227
HYD1,I.Unif.5.2nd,28.54433268
HYD1,I.Unif.5.2nd,28.58332707
HYD1,I.Unif.5.2nd,28.48069456
ACT7,I.Unif.6.2nd,20.53464949
ACT7,I.Unif.6.2nd,21.59936182
ACT7,I.Unif.6.2nd,20.64135447
TMN5,I.Unif.6.2nd,29.72630908
TMN5,I.Unif.6.2nd,30.0578333
TMN5,I.Unif.6.2nd,30.45674
PP2A1,I.Unif.6.2nd,26.45753564
PP2A1,I.Unif.6.2nd,26.63266317
PP2A1,I.Unif.6.2nd,26.98848713
TBL6,I.Unif.6.2nd,29.61568316
TBL6,I.Unif.6.2nd,28.91643322
TBL6,I.Unif.6.2nd,28.66914522
UBQ7,I.Unif.6.2nd,26.61301097
UBQ7,I.Unif.6.2nd,26.30359075
UBQ7,I.Unif.6.2nd,26.30617233
UBQ14,I.Unif.6.2nd,21.79044744
UBQ14,I.Unif.6.2nd,22.00432106
UBQ14,I.Unif.6.2nd,21.86103782
HYD1,I.Unif.6.2nd,26.75563351
HYD1,I.Unif.6.2nd,26.49180873
HYD1,I.Unif.6.2nd,26.59767286
ACT7,I.Unif.7.2nd,21.04080202
ACT7,I.Unif.7.2nd,20.54433516
ACT7,I.Unif.7.2nd,20.49931731
TMN5,I.Unif.7.2nd,30.44625153
TMN5,I.Unif.7.2nd,31.04338894
TMN5,I.Unif.7.2nd,30.84733506
PP2A1,I.Unif.7.2nd,26.78138605
PP2A1,I.Unif.7.2nd,26.36590223
PP2A1,I.Unif.7.2nd,26.34371515
TBL6,I.Unif.7.2nd,NaN
TBL6,I.Unif.7.2nd,NaN
TBL6,I.Unif.7.2nd,NaN
UBQ7,I.Unif.7.2nd,22.20216769
UBQ7,I.Unif.7.2nd,22.34587847
UBQ7,I.Unif.7.2nd,22.33093421
UBQ14,I.Unif.7.2nd,26.97112858
UBQ14,I.Unif.7.2nd,26.92686032
UBQ14,I.Unif.7.2nd,26.91558347
HYD1,I.Unif.7.2nd,27.79019805
HYD1,I.Unif.7.2nd,27.68576511
HYD1,I.Unif.7.2nd,27.60717221
ACT7,I.Unif.7.4th,21.05567779
ACT7,I.Unif.7.4th,20.78324853
ACT7,I.Unif.7.4th,20.83403868
TMN5,I.Unif.7.4th,30.37975528
TMN5,I.Unif.7.4th,30.90148463
TMN5,I.Unif.7.4th,30.36640124
PP2A1,I.Unif.7.4th,26.88677539
PP2A1,I.Unif.7.4th,26.59874513
PP2A1,I.Unif.7.4th,26.61335888
TBL6,I.Unif.7.4th,NaN
TBL6,I.Unif.7.4th,NaN
TBL6,I.Unif.7.4th,NaN
UBQ7,I.Unif.7.4th,21.57543861
UBQ7,I.Unif.7.4th,21.54742576
UBQ7,I.Unif.7.4th,21.36759386
UBQ14,I.Unif.7.4th,27.1917153
UBQ14,I.Unif.7.4th,27.55133478
UBQ14,I.Unif.7.4th,27.86317174
HYD1,I.Unif.7.4th,28.29172994
HYD1,I.Unif.7.4th,28.29098155
HYD1,I.Unif.7.4th,27.68379104
ACT7,I.Unif.8.2nd,22.31070273
ACT7,I.Unif.8.2nd,22.19067835
ACT7,I.Unif.8.2nd,22.22343288
TMN5,I.Unif.8.2nd,31.70619888
TMN5,I.Unif.8.2nd,31.65033643
TMN5,I.Unif.8.2nd,32.05533877
PP2A1,I.Unif.8.2nd,28.39927353
PP2A1,I.Unif.8.2nd,28.07932427
PP2A1,I.Unif.8.2nd,27.93530037
TBL6,I.Unif.8.2nd,30.40624977
TBL6,I.Unif.8.2nd,30.51715406
TBL6,I.Unif.8.2nd,30.64016022
UBQ7,I.Unif.8.2nd,23.87798312
UBQ7,I.Unif.8.2nd,23.54978764
UBQ7,I.Unif.8.2nd,23.60387012
UBQ14,I.Unif.8.2nd,27.2801215
UBQ14,I.Unif.8.2nd,27.23387854
UBQ14,I.Unif.8.2nd,27.24340309
HYD1,I.Unif.8.2nd,28.70018038
HYD1,I.Unif.8.2nd,28.71240722
HYD1,I.Unif.8.2nd,28.78199793
ACT7,I.Unif.8.4th,20.18241681
ACT7,I.Unif.8.4th,21.00241467
ACT7,I.Unif.8.4th,20.59638106
TMN5,I.Unif.8.4th,29.12216035
TMN5,I.Unif.8.4th,30.12327552
TMN5,I.Unif.8.4th,29.00172831
PP2A1,I.Unif.8.4th,26.45218022
PP2A1,I.Unif.8.4th,26.32022919
PP2A1,I.Unif.8.4th,26.32496919
TBL6,I.Unif.8.4th,29.60259041
TBL6,I.Unif.8.4th,29.65250234
TBL6,I.Unif.8.4th,30.25699023
UBQ7,I.Unif.8.4th,20.91483668
UBQ7,I.Unif.8.4th,20.46490042
UBQ7,I.Unif.8.4th,20.59972395
UBQ14,I.Unif.8.4th,26.11882475
UBQ14,I.Unif.8.4th,26.5772187
UBQ14,I.Unif.8.4th,26.03868714
HYD1,I.Unif.8.4th,26.64373859
HYD1,I.Unif.8.4th,26.45175466
HYD1,I.Unif.8.4th,26.49765151
ACT7,I.Unif.9.2nd,21.01504071
ACT7,I.Unif.9.2nd,20.44301776
ACT7,I.Unif.9.2nd,20.56265651
TMN5,I.Unif.9.2nd,29.89894747
TMN5,I.Unif.9.2nd,30.61391371
TMN5,I.Unif.9.2nd,30.14643059
PP2A1,I.Unif.9.2nd,26.93609976
PP2A1,I.Unif.9.2nd,26.50545457
PP2A1,I.Unif.9.2nd,26.4531418
TBL6,I.Unif.9.2nd,NaN
TBL6,I.Unif.9.2nd,NaN
TBL6,I.Unif.9.2nd,NaN
UBQ7,I.Unif.9.2nd,21.8059864
UBQ7,I.Unif.9.2nd,22.11037228
UBQ7,I.Unif.9.2nd,21.89036415
UBQ14,I.Unif.9.2nd,26.1470432
UBQ14,I.Unif.9.2nd,26.14738219
UBQ14,I.Unif.9.2nd,26.75787594
HYD1,I.Unif.9.2nd,27.31414471
HYD1,I.Unif.9.2nd,27.08662636
HYD1,I.Unif.9.2nd,27.1945645
ACT7,I.Unif.9.4th,21.34496202
ACT7,I.Unif.9.4th,21.37873901
ACT7,I.Unif.9.4th,21.32209661
TMN5,I.Unif.9.4th,29.6388591
TMN5,I.Unif.9.4th,30.17431984
TMN5,I.Unif.9.4th,29.97492488
PP2A1,I.Unif.9.4th,27.91080529
PP2A1,I.Unif.9.4th,28.47217667
PP2A1,I.Unif.9.4th,27.46969234
TBL6,I.Unif.9.4th,31.39259983
TBL6,I.Unif.9.4th,31.78259329
TBL6,I.Unif.9.4th,31.6296648
UBQ7,I.Unif.9.4th,27.23547276
UBQ7,I.Unif.9.4th,27.40257166
UBQ7,I.Unif.9.4th,27.33495789
UBQ14,I.Unif.9.4th,21.96931278
UBQ14,I.Unif.9.4th,22.45324483
UBQ14,I.Unif.9.4th,22.33942079
HYD1,I.Unif.9.4th,26.76291953
HYD1,I.Unif.9.4th,27.01199133
HYD1,I.Unif.9.4th,26.44788877
ACT7,Unif.21.2nd,21.06116014
ACT7,Unif.21.2nd,20.81296666
ACT7,Unif.21.2nd,20.94787569
TMN5,Unif.21.2nd,28.98535016
TMN5,Unif.21.2nd,28.94040238
TMN5,Unif.21.2nd,29.69342953
PP2A1,Unif.21.2nd,27.11428166
PP2A1,Unif.21.2nd,26.95302505
PP2A1,Unif.21.2nd,26.5655507
TBL6,Unif.21.2nd,NaN
TBL6,Unif.21.2nd,NaN
TBL6,Unif.21.2nd,NaN
UBQ7,Unif.21.2nd,21.43518245
UBQ7,Unif.21.2nd,21.4785717
UBQ7,Unif.21.2nd,21.55829938
UBQ14,Unif.21.2nd,26.26138462
UBQ14,Unif.21.2nd,26.22058262
UBQ14,Unif.21.2nd,26.44536529
HYD1,Unif.21.2nd,27.20697969
HYD1,Unif.21.2nd,27.28685109
HYD1,Unif.21.2nd,27.38657421